id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
684562929707413635,"T3, 3. tv A 2 bedroom apartment in Østerbro",424093643,Seneca,,sterbro,55.69415039353063,12.568884270862167,Entire home/apt,979,3,9,2022-09-11,5.51,26,15,9,
684563193513015455,Beautiful Apartment in Central Copenhagen,68236397,Fanni,,Vesterbro-Kongens Enghave,55.67145312002212,12.553245151484672,Entire home/apt,2371,1,5,2022-08-31,3.06,1,19,5,
684565552391189965,Indbydende bead and breakfast med gratis parkering,49316275,Henrik,,Amager Vest,55.64109,12.58791,Private room,500,1,2,2022-09-19,2,1,237,2,
684568934871513096,Test,463357223,Peter,,Indre By,55.6796,12.56879,Entire home/apt,2899,14,0,,,1,358,0,
684645971236883629,RIGHT IN THE HEART AND CENTRE OF COPENHAGEN <3,472904092,Ms,,Indre By,55.68364846122782,12.561715901412018,Private room,165,3,1,2022-08-07,0.61,1,257,1,
684666323916841284,Skøn lejlighed med egen gårdhave tæt på S-toget,31742270,Tina,,sterbro,55.728576,12.565079,Entire home/apt,1000,2,1,2022-09-11,1,1,337,1,
684688408879853723,Centrally located apartment with harbour view.,8386425,Simen,,Amager Vest,55.66241222919865,12.570528437241453,Private room,750,2,7,2022-09-18,4.57,1,304,7,
684719500810740405,Lille lejlighed i kælder med egen gårdhave,272510706,Heidi,,Brnshj-Husum,55.70167969343254,12.465722942103454,Private room,500,2,7,2022-09-15,4.29,1,185,7,
684738824967747776,Modern flat in Copenhagen with spectacular view,135976096,Katja,,sterbro,55.69519657473288,12.59876287570401,Entire home/apt,2308,1,1,2022-08-23,0.91,1,330,1,
684771320707409907,Cozy studio flat located in lovely Norrebro,11088104,Hanna,,Nrrebro,55.706152292294,12.544986540420894,Entire home/apt,1000,1,2,2022-09-07,1.76,1,1,2,
684775773279314619,Apartment in Frederiksberg C,173996922,Patrick,,Vesterbro-Kongens Enghave,55.67082141600221,12.543840478342803,Entire home/apt,700,30,0,,,1,267,0,
684776151136472005,Fantastic 4 Room Apartment in Copenhagen,449376356,Anders,,Amager st,55.66683887612399,12.59972385144594,Entire home/apt,1911,3,7,2022-09-20,4.38,1,180,7,
684787001916523262,Cosy 2-bedroom in Copenhagen,256867102,Nadja Elisabeth,,Bispebjerg,55.708376795912976,12.521818840817373,Entire home/apt,850,2,4,2022-08-21,2.45,1,25,4,
684874426980595014,Lejlighed på Nørrebro,49603387,Rine,,Nrrebro,55.70123987179951,12.551626402523764,Entire home/apt,750,14,0,,,1,296,0,
685105365522038762,"Skøn lejlighed på Nørrebro, København.",175069563,Annemette,,Nrrebro,55.68654,12.55671,Entire home/apt,900,1,0,,,1,242,0,
685131182558542234,Værelse meget centralt i København,175332182,Gustav,,Indre By,55.67107748301466,12.572302423468686,Private room,450,3,1,2022-08-24,0.94,1,54,1,
685155255991743595,Homely family apartment in Nørrebro,8569566,Røskva,,Nrrebro,55.6941692,12.5395712,Entire home/apt,1395,4,1,2022-08-21,0.83,1,23,1,
685239611431877566,Lovely home - perfect for the small family,185984679,Anna Sofie,,Bispebjerg,55.70519941731296,12.526871827727405,Entire home/apt,600,1,1,2022-09-04,1,1,0,1,
685240771117970340,★Large Bright Apartment in CPH · Bedding Included★,473058719,Star Housing,,Frederiksberg,55.681270819297254,12.544437515573978,Entire home/apt,3361,5,3,2022-08-31,2.09,1,0,3,
685249249048660983,Stor lejlighed centralt beliggende i København.,165485016,Morten Bak,,Amager st,55.65555654994628,12.61014061696381,Entire home/apt,1000,3,2,2022-09-22,2,1,10,2,
685316647733601683,"2 room apartment at Vesterbro, Copenhagen",53336603,Andreas,,Vesterbro-Kongens Enghave,55.66573917539229,12.548404044025666,Entire home/apt,2500,1,2,2022-08-26,1.62,1,260,2,
685377856567596304,Skønt værelse i renoveret lejlighed med 4 værelser,403549641,Felix,,Amager Vest,55.656328724239714,12.609186889797575,Private room,800,1,1,2022-09-18,1,2,353,1,
685398456411644639,Quiet room in central Copenhagen,10120861,Tore,,Vesterbro-Kongens Enghave,55.672122134729335,12.548266276717186,Private room,612,2,8,2022-09-20,4.71,2,345,8,
685439319137534703,Cozy apartment in Nørrebro,28540045,Benedikte,,Nrrebro,55.695862077547595,12.541361087265624,Entire home/apt,750,3,1,2022-08-10,0.64,1,3,1,
685470117579510085,Cute little flat in the heart of Frederiksberg,67013565,Lasse,,Frederiksberg,55.6768523,12.5372837,Entire home/apt,871,2,3,2022-09-20,2.81,1,14,3,
685507393411227048,Beautiful 1 bedroom apartment ideal for a couple.,61288623,Christian And Helen,,Nrrebro,55.6878204,12.5436346,Entire home/apt,1034,2,2,2022-09-18,1.67,1,29,2,
685523923554222970,Hyggelig lejlighed med fri parkering i weekenden,79326810,Ida,,Bispebjerg,55.70491306290509,12.530658508864967,Entire home/apt,1200,1,1,2022-08-26,1,1,4,1,
685567082494336699,Apartment near the heart of Copenhagen,184537205,Sørine,,Bispebjerg,55.70221836809464,12.52626582113438,Entire home/apt,986,6,4,2022-09-16,2.93,1,72,4,
685592591855315576,Cheap and good room for 2 people,54097865,Niels,,Brnshj-Husum,55.7188616559624,12.490551450532656,Private room,316,1,1,2022-08-16,0.75,2,53,1,
685597737116001122,New Two bedroom appartment - great location,101931407,Kristina,,Vesterbro-Kongens Enghave,55.666479349881406,12.53532707951499,Entire home/apt,743,2,4,2022-09-23,4,3,2,4,
685860410862624614,Skøn lejlighed i København,164670277,Sofie,,Valby,55.66705899999999,12.5170068,Entire home/apt,1000,3,3,2022-08-31,2.43,1,54,3,
685910167788878226,Skøn lejlighed tæt på Valby parken,91849298,Joanna,,Vesterbro-Kongens Enghave,55.64601953563645,12.525930967128962,Entire home/apt,1000,1,1,2022-08-18,0.79,1,168,1,
685971254991389202,Beautiful and cozy apartment in Copenhagen,102984757,Sebastian,,Amager st,55.66063103475711,12.612479185456356,Entire home/apt,850,1,0,,,1,115,0,
685994597881248423,Skøn lejlighed på Frederiksberg,14966163,Henriette,,Frederiksberg,55.675911247774515,12.520033280159884,Entire home/apt,1007,2,0,,,1,362,0,
686058624695731875,Østerbro 2BR w/ W/D & Storage nr Langelinie,449069915,Blueground,,sterbro,55.6968933,12.593944,Entire home/apt,1329,30,0,,,16,320,0,
686082250153199268,"Lovely apartment in Østerbro, Copenhagen.",379559047,Anna,,sterbro,55.699103454225586,12.59040526585572,Entire home/apt,720,4,1,2022-08-29,1,1,147,1,
686142063450213344,Central bylejlighed med stor altan,72089664,Simone,,Vesterbro-Kongens Enghave,55.6667274,12.5490664,Entire home/apt,1095,5,1,2022-09-15,1,1,52,1,
686177819867616560,Apartment at Islands Brygge close to the harbour,8375133,Trine,,Amager Vest,55.665375,12.5774454,Entire home/apt,710,3,1,2022-09-05,1,1,4,1,
686263902925461061,Private room in central location,15487063,Mette,,Nrrebro,55.69531266895867,12.553306186123882,Private room,430,1,6,2022-09-19,4.86,1,295,6,
686674672184248819,"Bright large place, amazing Copenhagen location",13090295,Tanya,,Frederiksberg,55.68401105351203,12.53557702079581,Entire home/apt,1143,2,2,2022-08-14,1.36,1,2,2,
686686188215153436,"Cozy, big annex, 7 minutes from the city center",473426448,Sanne,,Amager Vest,55.641708749551626,12.588718460750401,Entire home/apt,650,2,7,2022-09-18,4.29,1,321,7,
686709686478642543,Skøn lejlighed i roligt område m. gratis parkering,120657672,Julie,,Amager st,55.65059963946988,12.620456028309473,Entire home/apt,1036,2,0,,,1,334,0,
686837298527969417,Nice Appartement in great village in Copenhagen,190049752,Kristian,,Vesterbro-Kongens Enghave,55.67144425580569,12.551864163137212,Entire home/apt,1300,4,1,2022-09-04,1,1,8,1,
686946681444849210,Cozy room in modern apartment,89737920,Jiří,,Amager st,55.665008786545044,12.623505592346191,Private room,800,1,7,2022-08-20,4.20,2,0,7,
687026854292088661,Central lejlighed på Vesterbro med aftensol,473520097,Malte,,Vesterbro-Kongens Enghave,55.67003099999999,12.547061,Entire home/apt,829,2,9,2022-09-11,5.74,1,19,9,
687053268651826069,Spacious apartment close to Zoo and metro,87789744,Eveliina,,Frederiksberg,55.67827114616927,12.513858215019637,Entire home/apt,957,3,3,2022-09-18,2.57,1,320,3,
687090306448085612,Amazing location ind historical Chrhavn Copenhagen,74839013,Catya,,Indre By,55.6703001,12.5893895,Entire home/apt,1100,1,0,,,1,0,0,
687291511789610406,Rooftop apartment in CPH with two French balconies,174921872,Phuongdan Hoai,,Valby,55.66380399234465,12.499817535281181,Entire home/apt,1600,1,4,2022-09-05,2.79,1,351,4,
687297859621090357,Skønt og roligt værelse med gratis parkering,203729453,Stine,,Vanlse,55.69772080000001,12.522427,Private room,1200,4,6,2022-09-15,4.09,1,7,6,
687310197595697626,Lovely 2 bedroom apartment at great location!,58976710,Fanney,,Amager st,55.66376106381498,12.611367255449295,Entire home/apt,1000,2,1,2022-08-22,0.88,1,33,1,
687313732433476047,"3room appt in Nørrebro. Free parking, Metro, cafes",49615719,Emma,,Nrrebro,55.69764061828451,12.539404083934157,Entire home/apt,950,3,2,2022-09-06,1.82,1,7,2,
687336487268295912,Wake up in the heart of world’s coolest Nørrebro,421287730,Simon,,Nrrebro,55.701612481080986,12.542891207933625,Entire home/apt,699,1,0,,,1,89,0,
687407035089058845,Fantastik 2-værelses lejlighed på Nørrebro,47571789,Josephine,,Nrrebro,55.6999484766477,12.542073744547277,Entire home/apt,1150,2,5,2022-09-19,3.49,1,324,5,
687431695223014613,Historic penthouse with own rooftop and parking,4620874,Stefan,,Amager Vest,55.65601600958802,12.605895298427557,Entire home/apt,3200,5,1,2022-08-21,0.86,1,16,1,
687517890471027242,Light 2room apartment in center of hip Nørrebro,62283544,Conny,,Nrrebro,55.6983762,12.5382516,Entire home/apt,900,1,10,2022-09-22,6.82,1,86,10,
687521584767392113,Lys og hyggelig lejlighed på Nørrebro,839785,Mette,,Nrrebro,55.69148915367087,12.544860541820526,Entire home/apt,1200,2,1,2022-09-06,1,1,47,1,
687538814751960002,Hyggelig lejlighed på Frederiksberg,122488299,Sofie,,Frederiksberg,55.686672261563444,12.533882554354234,Entire home/apt,1500,1,0,,,1,358,0,
687601389866212968,Prime Location | Three-Bedroom Apartment,459355786,Hafnia,,Indre By,55.68069746643558,12.57923307284789,Entire home/apt,2135,3,2,2022-08-27,2,1,330,2,
687644677501741887,Spacious one-bedroom apartment,60676008,Todor,,Vesterbro-Kongens Enghave,55.65303842331503,12.545912937563394,Entire home/apt,750,4,2,2022-08-23,1.46,1,30,2,
687664666868011866,Bright and spacious apartment in Copenhagen,11336713,Vaidas,,Amager Vest,55.633920293486305,12.576786624024509,Entire home/apt,1200,7,0,,,1,14,0,
688123356750746924,Køkken-alrum og stort bad - centralt på Nørrebro,38155764,Kasper,,Nrrebro,55.69973,12.54548,Entire home/apt,999,1,4,2022-09-18,4,1,12,4,
688182861154771971,"Lovely 1-bedroom flat, easy access to Copenhagen",35484598,Helena,,Vanlse,55.69446950303342,12.499659461849042,Entire home/apt,529,4,6,2022-09-21,4.86,1,146,6,
688185757656563566,Smuk lejlighed med privat altan,27147789,Johanne,,sterbro,55.70349410650966,12.585140615701675,Entire home/apt,1600,3,3,2022-09-18,2.43,1,64,3,
688186327910542690,Cool and cosy apartment in the heart of Vesterbro,276061779,Camilla,,Vesterbro-Kongens Enghave,55.66887698745267,12.552043941335915,Entire home/apt,900,2,4,2022-09-11,2.79,1,1,4,
688191490376841152,"Two balconies, modern flat and calm courtyard!",7069213,Johan,,Vesterbro-Kongens Enghave,55.6649414,12.5490245,Entire home/apt,1750,3,1,2022-09-18,1,1,6,1,
688257572767342132,Rummelig og hyggelig lejlighed ved metrostation,28828021,Vibeke,,Vesterbro-Kongens Enghave,55.66594525512942,12.54157998381214,Entire home/apt,2200,3,2,2022-09-12,2,1,0,2,
688294818206747983,Lys og lækker lejlighed tæt på det hele,465966426,Thorbjørn,,Valby,55.66429,12.51673,Entire home/apt,1200,1,3,2022-09-23,3,1,24,3,
688299829547798880,Central location near park and Metro,165529079,Thomas,,Frederiksberg,55.67422033931491,12.531138667833583,Private room,500,1,3,2022-09-22,2.57,1,64,3,
688346414035715520,Cosy apartment in central Copenhagen,473806610,Jesper,,Vesterbro-Kongens Enghave,55.671491860125386,12.543672172874954,Entire home/apt,750,2,7,2022-09-24,4.88,1,8,7,
688394088978262483,Amazing view from 5th floor! Close to city center,27803282,Christian,,Indre By,55.684745365241646,12.614425515015508,Private room,350,1,0,,,1,17,0,
688751904834730700,Spacious bedroom near Nørrebro station (20 sqm.),384988885,Stefan Arcardi,,Bispebjerg,55.70303,12.52833,Private room,574,2,6,2022-09-10,5.14,1,304,6,
688772875817680940,Charming flat in best location of Copenhagen,94399200,Frederikke,,Indre By,55.68136210583755,12.56362460553646,Entire home/apt,1600,2,3,2022-09-10,2.50,1,85,3,
688778832807798838,Skøn 2-værelses lejlighed centralt i Valby,187044906,Robin,,Valby,55.66189054832356,12.514954391940837,Entire home/apt,900,2,1,2022-08-14,0.70,1,352,1,
688780963184447309,Lovely and quiet apartment in central Copenhagen,36325450,Signe Katarina,,Indre By,55.68809350752409,12.58391823455644,Entire home/apt,1500,7,1,2022-09-18,1,1,348,1,
688803257644117308,"Vibrant, urban hangout by the harbour",417758259,Aleksander,,Amager Vest,55.66611329452801,12.575903857927727,Entire home/apt,1600,2,1,2022-08-27,1,1,363,1,
688851648820594490,Centrally located apartment in beautiful Cph,17922395,Laura,,Frederiksberg,55.684304,12.53777,Entire home/apt,950,2,4,2022-09-11,3.00,1,298,4,
688860823978861139,Close To Nyhavn - 6 People - 2 Bedrooms - Center - Close To Nyhavn - 2 Bedrooms (1506-1),187610263,ApartmentinCopenhagen,,Indre By,55.68040224369411,12.582915972394288,Entire home/apt,3012,1,1,2022-08-28,1,179,71,1,
688876211714377120,"Stylish private room in shared, modern apartment",34669195,Jannet,,Bispebjerg,55.706139979879445,12.532358745813967,Private room,550,1,0,,,1,47,0,
688963015704024163,3-room aptm in central Copenhagen neighbourhood,218793546,Jonathan Sass,,Nrrebro,55.68951552424227,12.553702872811588,Entire home/apt,1500,2,1,2022-09-08,1,1,110,1,
688995575731460185,Adorable 2room apartment in the heart of Nørrebro,27545095,Ida Julie,,Nrrebro,55.6923309,12.5444796,Entire home/apt,1050,3,2,2022-08-20,1.36,1,0,2,
688996230473400954,Skøn lejlighed midt i København,449522886,Bergur Rønne,,Frederiksberg,55.69245293550496,12.535417223532658,Entire home/apt,900,1,1,2022-08-27,1,1,46,1,
689074216394544879,Dele Skøn Lejlighed på Bryggen,10516085,Damien,,Amager Vest,55.6662593246692,12.580900298697374,Entire home/apt,1800,2,0,,,1,365,0,
689121484039635174,Skøn lejlighed i hjertet af Frederiksberg,99244122,Clara,,Frederiksberg,55.689060889247834,12.532285912468078,Entire home/apt,750,3,0,,,1,89,0,
689169524827337750,Small cozy appartement close to everything!,187493236,Kasper,,Frederiksberg,55.67881316579334,12.551502704640665,Entire home/apt,863,14,0,,,1,71,0,
689193810438035299,Nice and cosy room in Copenhagen,452342826,Anne Mette,,Vesterbro-Kongens Enghave,55.6639707,12.5456063,Private room,500,2,5,2022-09-15,4.05,2,13,5,
689468915047393444,Stor lejlighed midt i København. Perfekt til børn,6043825,Ulrik,,Vesterbro-Kongens Enghave,55.668953,12.5531015,Entire home/apt,1600,4,0,,,1,80,0,
689472153064281237,Stor Lejlighed med 2 værelser,451309146,Frank,,Nrrebro,55.702334188684844,12.540035019937926,Entire home/apt,1000,1,0,,,1,38,0,
689494899562402727,Charming family friendly townhouse-close to center,5649560,Heidi,,Vanlse,55.6915133,12.5161604,Entire home/apt,1200,4,2,2022-08-28,1.54,1,251,2,
689552984410083165,Lille hyggelig lejlighed på Østerbro,26575484,Kristian,,sterbro,55.70531845779328,12.58028972995115,Entire home/apt,590,2,2,2022-09-11,2,1,14,2,
689555912625615264,Penthouse Lejlighed København - Kongens Have,378378706,Martin,,Indre By,55.6844549,12.5829863,Entire home/apt,2073,3,0,,,1,337,0,
689572519773475206,Stylish Bedroom with Queen Size in Sydhavn,10378357,Markus,,Vesterbro-Kongens Enghave,55.65109436827035,12.549489364027977,Private room,840,2,4,2022-08-29,2.79,2,84,4,
689590113537717649,Herskabslejlighed 100m fra Rådhuspladsen.,17364609,Sara,,Indre By,55.67636323136624,12.571806348860264,Entire home/apt,2586,2,3,2022-08-28,2.57,1,319,3,
689596920277881693,Loft Apartment with Sunny Balcony,3101866,John,,sterbro,55.71316605344084,12.55955883803153,Entire home/apt,1004,3,2,2022-09-17,2,1,136,2,
689608784093698949,Amazing Apartment close to city center,474114114,Laila,,Nrrebro,55.69913,12.55007,Entire home/apt,999,4,2,2022-09-18,2,1,364,2,
689675034755868905,Skjult perle på Vesterbro.,3946167,Nc,,Vesterbro-Kongens Enghave,55.6703613,12.5404472,Entire home/apt,709,5,1,2022-09-17,1,1,357,1,
689708560446248031,Tivoli’s Neighbour,474142330,Bo,,Frederiksberg,55.67395173809983,12.55225908011198,Entire home/apt,1400,2,3,2022-09-18,2.57,1,89,3,
689734393190992581,Cozy apartment in Copenhagen NV with balcony.,459666265,Johannes,,Bispebjerg,55.71271438937397,12.53247007727623,Private room,580,1,0,,,1,313,0,
689741007345971784,Design apartment Copenhagen,381159602,Jonathan,,Amager st,55.663030927085956,12.60447370581587,Entire home/apt,1200,2,2,2022-08-27,1.71,1,361,2,
689772730415188090,"Yacht cabins, kitchen, bathroom and front deck",62143918,Jesper Hilsted,,Indre By,55.677054443286465,12.595705682211543,Entire home/apt,1657,2,1,2022-09-04,1,3,51,1,
689790813018376192,Skøn lys lejlighed med metro og gratis parkering,253710507,Johan,,Amager st,55.66541003084591,12.615246567768189,Entire home/apt,950,1,3,2022-08-25,2.14,1,357,3,
689860403768877868,Hyggelig nyrenoveret københavner lejlighed,171249328,Alexander,,Bispebjerg,55.70645367089509,12.51921647903898,Entire home/apt,950,7,1,2022-09-01,1,1,362,1,
689862742663974289,Beautiful apartment in the heart of Jægersborggade,157671882,Gustav,,Nrrebro,55.69123862646224,12.544762858595357,Entire home/apt,1200,3,1,2022-08-19,0.79,1,113,1,
690309812706210295,Skønt stort værelse i smuk loftslejlighed,15132217,Lenette,,Amager st,55.6593369,12.6141888,Private room,450,2,4,2022-09-01,3.33,1,45,4,
690472208058154961,"Teglholmen 2BR w/ Balcony & W/D, nr Harbor",449069915,Blueground,,Vesterbro-Kongens Enghave,55.6480991,12.5527596,Entire home/apt,1278,30,0,,,16,336,0,
690472911157151424,"Teglholmen 2BR w/ Balcony & W/D, nr Harbor",449069915,Blueground,,Vesterbro-Kongens Enghave,55.6480991,12.5527596,Entire home/apt,1314,30,0,,,16,336,0,
690473205918708309,"Teglholmen 2BR w/ Balcony & W/D, nr Harbor",449069915,Blueground,,Vesterbro-Kongens Enghave,55.6477021,12.5525623,Entire home/apt,1167,30,0,,,16,173,0,
690524309485881173,Fabelagtig lejlighed i hjertet af Nørrebro,6301153,Aleksandra,,Nrrebro,55.69509865219459,12.546321600960914,Entire home/apt,1250,3,1,2022-08-30,1,1,137,1,
690564441371142294,Hip apartment in central part of cph,284777455,Vera,,Amager Vest,55.664874650588686,12.596968011150928,Entire home/apt,914,1,3,2022-09-04,2.57,1,2,3,
690938918558667031,"Unik, nyrenoveret lejlighed i hjertet af Østerbro",30822220,Camilla Veng,,sterbro,55.70555892811134,12.584858737172267,Entire home/apt,1360,1,0,,,1,301,0,
